alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
hopwater-distribution-san-francisco,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]","{'latitude': 37.7899538528782, 'longitude': -122.411338984966}",,3912.4503657152977,mbmJRdYFNUKeV_toR0KfVA,https://s3-media3.fl.yelpcdn.com/bphoto/4oteOYmqMzyFlr3z1tpMvg/o.jpg,False,"{'address1': '850 Bush St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['850 Bush St', 'San Francisco, CA 94108']}",Hopwater Distribution,,$$,4.5,690,[],https://www.yelp.com/biz/hopwater-distribution-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
mister-jius-san-francisco,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 37.7937724, 'longitude': -122.4067594}",(415) 857-9688,4491.012583654824,p22TPx1EFZcuEzl2qhuzGA,https://s3-media1.fl.yelpcdn.com/bphoto/4eKHRZ1F2nbBPoGJ0xbsww/o.jpg,False,"{'address1': '28 Waverly Pl', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['28 Waverly Pl', 'San Francisco, CA 94108']}",Mister Jiu's,+14158579688,$$$$,4.0,597,[],https://www.yelp.com/biz/mister-jius-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
pläj-scandinavian-restaurant-and-bar-san-francisco,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 37.7787285, 'longitude': -122.4222183}",(415) 294-8925,2345.31548237571,feufnVt4k_t2eJakDU1bAw,https://s3-media1.fl.yelpcdn.com/bphoto/iQsDzxdJ9wRnVP2OnafsGg/o.jpg,False,"{'address1': '333 Fulton St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['333 Fulton St', 'San Francisco, CA 94102']}",Pläj Scandinavian Restaurant & Bar,+14152948925,$$$,4.0,652,[],https://www.yelp.com/biz/pl%C3%A4j-scandinavian-restaurant-and-bar-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
eagle-cafe-san-francisco-6,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 37.8087806352976, 'longitude': -122.410323630059}",(415) 484-1282,5798.001545575536,RNaJMLxqrRgxFwsCptDHnw,https://s3-media3.fl.yelpcdn.com/bphoto/imfW_exJaV2_yQRe9iZ70g/o.jpg,False,"{'address1': 'Pier 39', 'address2': 'Ste A-201', 'address3': None, 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['Pier 39', 'Ste A-201', 'San Francisco, CA 94133']}",Eagle Cafe,+14154841282,,4.0,52,['restaurant_reservation'],https://www.yelp.com/biz/eagle-cafe-san-francisco-6?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
the-crew-san-francisco,"[{'alias': 'korean', 'title': 'Korean'}]","{'latitude': 37.7543406605787, 'longitude': -122.478169364418}",(415) 665-8548,3739.6654482868444,tYU0M2jW7FIjzRHJ3nAUVw,https://s3-media2.fl.yelpcdn.com/bphoto/MKrLNf4cM_s5LiNf9j1DhA/o.jpg,False,"{'address1': '1330 Noriega St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['1330 Noriega St', 'San Francisco, CA 94122']}",The Crew,+14156658548,$$,4.0,406,[],https://www.yelp.com/biz/the-crew-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
bistro-aix-san-francisco,"[{'alias': 'french', 'title': 'French'}]","{'latitude': 37.80024, 'longitude': -122.43752}",(415) 202-0100,4375.7256692304845,j1yOqKczaI4czwycWDcspw,https://s3-media2.fl.yelpcdn.com/bphoto/sNJrls-Rmry8KIgzoMIiLw/o.jpg,False,"{'address1': '3340 Steiner St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['3340 Steiner St', 'San Francisco, CA 94123']}",Bistro Aix,+14152020100,$$,4.0,648,['restaurant_reservation'],https://www.yelp.com/biz/bistro-aix-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
fumi-japanese-curry-and-ramen-san-francisco-3,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'japacurry', 'title': 'Japanese Curry'}]","{'latitude': 37.74397, 'longitude': -122.42051}",(415) 757-0901,2340.4316524241217,olOldyL0jSpDuZE0tELVcw,https://s3-media3.fl.yelpcdn.com/bphoto/kMj9AlJKyjcAEWnwuo2Cwg/o.jpg,False,"{'address1': '3303 Mission St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3303 Mission St', 'San Francisco, CA 94110']}",Fumi Japanese Curry & Ramen,+14157570901,$$,4.0,349,"['pickup', 'delivery']",https://www.yelp.com/biz/fumi-japanese-curry-and-ramen-san-francisco-3?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
mazzat-san-francisco,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 37.7753, 'longitude': -122.42621}",(415) 525-3901,1838.0953344560949,Lxb2mz0Yay7y8HSmvJ7dmA,https://s3-media2.fl.yelpcdn.com/bphoto/hQ6SB_19kM0fBIQ_pEIJNg/o.jpg,False,"{'address1': '501 Fell St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['501 Fell St', 'San Francisco, CA 94102']}",Mazzat,+14155253901,$$,4.0,476,[],https://www.yelp.com/biz/mazzat-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
akira-japanese-restaurant-san-francisco,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 37.7883057571854, 'longitude': -122.424391528591}",(415) 800-8498,3226.397870442942,WtA7XYzBFhZ5LPbSihEWkw,https://s3-media1.fl.yelpcdn.com/bphoto/yb_SCxOUqmWctL4Jv50KWA/o.jpg,False,"{'address1': '1634 Bush St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1634 Bush St', 'San Francisco, CA 94109']}",Akira Japanese Restaurant,+14158008498,$$,4.5,319,[],https://www.yelp.com/biz/akira-japanese-restaurant-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
noodle-in-a-haystack-san-francisco,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]","{'latitude': 37.757438659668, 'longitude': -122.419372558594}",,2095.255154655183,ATj-8RmOJln9UnCEuraEzw,https://s3-media3.fl.yelpcdn.com/bphoto/0kGb7Y-ISLPGaf36MZhpfA/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94110']}",Noodle in a Haystack,,$$,5.0,25,[],https://www.yelp.com/biz/noodle-in-a-haystack-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
ardiana-san-francisco,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 37.74235, 'longitude': -122.42634}",(415) 926-5962,2233.3391148872633,EZVWMq_N8UwAmJ_VGG2-Qg,https://s3-media2.fl.yelpcdn.com/bphoto/fF3N0EHSiB_q6MzFb-I8bg/o.jpg,False,"{'address1': '1781 Church St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94131', 'country': 'US', 'state': 'CA', 'display_address': ['1781 Church St', 'San Francisco, CA 94131']}",Ardiana,+14159265962,$$,4.5,111,[],https://www.yelp.com/biz/ardiana-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
mourad-restaurant-san-francisco,"[{'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 37.78661, 'longitude': -122.4}",(415) 660-2500,4291.530311437112,6Wzy5p_0lLajjMhDIs0i1g,https://s3-media2.fl.yelpcdn.com/bphoto/brXQHzs0fTd2w-CkXpNRJg/o.jpg,False,"{'address1': '140 New Montgomery St', 'address2': 'Ste 1', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['140 New Montgomery St', 'Ste 1', 'San Francisco, CA 94105']}",Mourad Restaurant,+14156602500,$$$,4.0,967,[],https://www.yelp.com/biz/mourad-restaurant-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
crab-house-at-pier-39-san-francisco-3,"[{'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 37.8094268871436, 'longitude': -122.410365343094}",(415) 434-2722,5862.619466598314,kWrVV4mS-SLy-Ph_DeJSAg,https://s3-media3.fl.yelpcdn.com/bphoto/rIcBBlcXL55megIYk-1yYA/o.jpg,False,"{'address1': '203 C Pier 39', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['203 C Pier 39', 'San Francisco, CA 94133']}",Crab House at Pier 39,+14154342722,$$$,3.5,2156,[],https://www.yelp.com/biz/crab-house-at-pier-39-san-francisco-3?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
cocotte-san-francisco,"[{'alias': 'french', 'title': 'French'}]","{'latitude': 37.7948581, 'longitude': -122.4183072}",(415) 292-4415,4098.7955712438525,xO2V0wkXP3Na-mWhLo1ZxQ,https://s3-media4.fl.yelpcdn.com/bphoto/OrZVpxel1rhQjwTQBogZfA/o.jpg,False,"{'address1': '1521 Hyde St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1521 Hyde St', 'San Francisco, CA 94109']}",Cocotte,+14152924415,$$$,4.0,501,"['pickup', 'restaurant_reservation']",https://www.yelp.com/biz/cocotte-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
hunan-homes-restaurant-san-francisco,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 37.7964057922363, 'longitude': -122.405654907227}",(415) 982-2844,4784.378862826334,cHoNUKltOAJWSmNfsZ1h-w,https://s3-media1.fl.yelpcdn.com/bphoto/mF9pWakxcd9CiASGYudeiQ/o.jpg,False,"{'address1': '622 Jackson St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['622 Jackson St', 'San Francisco, CA 94133']}",Hunan Home's Restaurant,+14159822844,$$,4.0,2067,['pickup'],https://www.yelp.com/biz/hunan-homes-restaurant-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
b-star-bar-san-francisco,"[{'alias': 'burmese', 'title': 'Burmese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 37.78298, 'longitude': -122.46065}",(415) 933-9900,3243.9590426090786,6bc2FmFGzrcEvXcS2cOeeA,https://s3-media1.fl.yelpcdn.com/bphoto/Xtz3FmYx1VH6Xewc2oy1CA/o.jpg,False,"{'address1': '127 Clement St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['127 Clement St', 'San Francisco, CA 94118']}",B Star Bar,+14159339900,$$,4.0,1819,['restaurant_reservation'],https://www.yelp.com/biz/b-star-bar-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
azucar-lounge-san-francisco-4,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 37.77392, 'longitude': -122.411618}",(415) 255-2982,2619.047254654862,dO2SzJmsckHFkk_gmasNKw,https://s3-media2.fl.yelpcdn.com/bphoto/19xr4p3lb4_JoDtNyIeNjQ/o.jpg,False,"{'address1': '299 9th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['299 9th St', 'San Francisco, CA 94103']}",Azucar Lounge,+14152552982,$$,4.0,639,['restaurant_reservation'],https://www.yelp.com/biz/azucar-lounge-san-francisco-4?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
barvale-san-francisco-4,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 37.77574, 'longitude': -122.43829}",(415) 654-5211,1658.1789778902603,R1XWPW8n-AcdIEjU4KRZ0w,https://s3-media2.fl.yelpcdn.com/bphoto/MgG77CTS-AOlSv6GLB-k-Q/o.jpg,False,"{'address1': '661 Divisadero', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['661 Divisadero', 'San Francisco, CA 94117']}",barvale,+14156545211,$$,4.0,277,[],https://www.yelp.com/biz/barvale-san-francisco-4?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
sun-and-moon-san-francisco,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 37.7796, 'longitude': -122.39452}",(415) 872-9555,4230.007255838683,Ly8WKUIznDQ8eJ1G2XK7FA,https://s3-media3.fl.yelpcdn.com/bphoto/PO7J4ePbIwpHBekHm4zd_w/o.jpg,False,"{'address1': '415 Brannan St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['415 Brannan St', 'San Francisco, CA 94107']}",Sun & Moon,+14158729555,,4.5,25,"['delivery', 'pickup']",https://www.yelp.com/biz/sun-and-moon-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
the-snug-san-francisco,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 37.79094, 'longitude': -122.43443}",(415) 562-5092,3342.887795851584,_hOVIgjVRl_HzvLaa65KJg,https://s3-media3.fl.yelpcdn.com/bphoto/a-wxpvrLKUQWAvpWp9BFFQ/o.jpg,False,"{'address1': '2301 Fillmore St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['2301 Fillmore St', 'San Francisco, CA 94115']}",The Snug,+14155625092,$$,4.0,160,[],https://www.yelp.com/biz/the-snug-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
saucy-asian-san-francisco,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]","{'latitude': 37.7627051739464, 'longitude': -122.430875517226}",(415) 834-5555,524.2875058496156,z_Y2VIrU5ugc_5oeHv10Rg,https://s3-media1.fl.yelpcdn.com/bphoto/8p9cw2vuU8J_W0IzbAmJSQ/o.jpg,False,"{'address1': '3801 17th St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['3801 17th St', 'San Francisco, CA 94114']}",Saucy Asian,+14158345555,$$,4.0,272,"['delivery', 'pickup']",https://www.yelp.com/biz/saucy-asian-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
amélie-san-francisco-2,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'french', 'title': 'French'}]","{'latitude': 37.7931200864529, 'longitude': -122.420906547632}",(415) 292-6916,3834.290854298074,OCk8JFBaOw_p2EY6mi5iLQ,https://s3-media1.fl.yelpcdn.com/bphoto/3F981uQFe5lDXJRVeaRAQw/o.jpg,False,"{'address1': '1754 Polk St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1754 Polk St', 'San Francisco, CA 94109']}",Amélie,+14152926916,$$,4.0,1316,['restaurant_reservation'],https://www.yelp.com/biz/am%C3%A9lie-san-francisco-2?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
bota-tapas-and-paella-bar-san-francisco-3,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 37.786985807903, 'longitude': -122.411396958251}",(415) 345-2301,3641.627916754043,2H4HtGBwT8KRfUuWmE3uAg,https://s3-media2.fl.yelpcdn.com/bphoto/9DP0RF7c9Uq1iBXzfxNViw/o.jpg,False,"{'address1': '490 Geary St', 'address2': None, 'address3': None, 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['490 Geary St', 'San Francisco, CA 94102']}",Bota Tapas & Paella Bar,+14153452301,$$$,4.0,243,['restaurant_reservation'],https://www.yelp.com/biz/bota-tapas-and-paella-bar-san-francisco-3?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
the-spice-jar-san-francisco,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 37.7543144480586, 'longitude': -122.409359223272}",(415) 829-3668,2491.368367426418,8Bft7em9yWBFueVFp76fuw,https://s3-media2.fl.yelpcdn.com/bphoto/IqFT_eimCV_Oyg12PR4IVQ/o.jpg,False,"{'address1': '2500 Bryant St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2500 Bryant St', 'San Francisco, CA 94110']}",The Spice Jar,+14158293668,$$,4.0,334,[],https://www.yelp.com/biz/the-spice-jar-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
sam-wo-restaurant-san-francisco-3,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 37.7942543029785, 'longitude': -122.405113220215}",(415) 989-8898,4618.182214394335,Z_X0WvSmh9DUxBD9xhet9Q,https://s3-media1.fl.yelpcdn.com/bphoto/DvRtrIbSljZLJ3ulyw9qIg/o.jpg,False,"{'address1': '713 Clay St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['713 Clay St', 'San Francisco, CA 94108']}",Sam Wo Restaurant,+14159898898,$,3.5,998,"['pickup', 'delivery']",https://www.yelp.com/biz/sam-wo-restaurant-san-francisco-3?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
bon-nene-san-francisco,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 37.75762490446, 'longitude': -122.411629484421}",(415) 872-9332,2211.883791862204,RxIFKVvc8iVBPIVpe55Byg,https://s3-media1.fl.yelpcdn.com/bphoto/pMQYjU8ftEj-3LD0FlMHkQ/o.jpg,False,"{'address1': '2850 21st St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2850 21st St', 'San Francisco, CA 94110']}","Bon, Nene",+14158729332,$$,4.0,184,['pickup'],https://www.yelp.com/biz/bon-nene-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
perilla-san-francisco-2,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]","{'latitude': 37.76415, 'longitude': -122.46711}",(415) 564-9980,2722.0914995822654,RNy3_hU1N2qyS5PVc9RaYQ,https://s3-media2.fl.yelpcdn.com/bphoto/gEn6tWCzzZtCmhrjpfcUZA/o.jpg,False,"{'address1': '836 Irving St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['836 Irving St', 'San Francisco, CA 94122']}",Perilla,+14155649980,$$,4.0,1234,"['delivery', 'pickup']",https://www.yelp.com/biz/perilla-san-francisco-2?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
sakesan-sushi-and-bistro-san-francisco-2,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 37.7830954, 'longitude': -122.466049}",(415) 876-6313,3586.2216750555162,LDqA7rQ3fCmPWFymhIXXcQ,https://s3-media2.fl.yelpcdn.com/bphoto/ZGDmAxFMtHMFtbFTVcgj7Q/o.jpg,False,"{'address1': '626 Clement St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['626 Clement St', 'San Francisco, CA 94118']}",Sakesan Sushi & Bistro,+14158766313,$$,4.0,1029,"['restaurant_reservation', 'pickup', 'delivery']",https://www.yelp.com/biz/sakesan-sushi-and-bistro-san-francisco-2?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
nutes-san-francisco-3,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 37.73908, 'longitude': -122.41383}",(415) 260-0192,3136.639273959251,xfsjCQtkPFdbWTwh9C2p9w,https://s3-media2.fl.yelpcdn.com/bphoto/0PBzPvMZBNzVvAgqnTEb8Q/o.jpg,False,"{'address1': '903 Cortland Ave', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['903 Cortland Ave', 'San Francisco, CA 94110']}",Nute's,+14152600192,$$,4.5,169,['pickup'],https://www.yelp.com/biz/nutes-san-francisco-3?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
tín-vietnamese-cuisine-san-francisco-3,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 37.780772, 'longitude': -122.40568}",(415) 882-7188,3492.300891841254,p1oiqn-SkMrQG0lT3V6jIA,https://s3-media2.fl.yelpcdn.com/bphoto/ogyi9kPoyD_MyI2RKlNo4Q/o.jpg,False,"{'address1': '937 Howard St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['937 Howard St', 'San Francisco, CA 94103']}",Tín Vietnamese Cuisine,+14158827188,$$,4.0,1220,['pickup'],https://www.yelp.com/biz/t%C3%ADn-vietnamese-cuisine-san-francisco-3?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
el-mansour-san-francisco,"[{'alias': 'moroccan', 'title': 'Moroccan'}]","{'latitude': 37.78162, 'longitude': -122.492755}",(415) 751-2312,5459.218784293858,v3my2CwwOPb96S2AyMwE_A,https://s3-media1.fl.yelpcdn.com/bphoto/Mi2PQAbDyqQNjiLSGVeRxQ/o.jpg,False,"{'address1': '3119 Clement St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['3119 Clement St', 'San Francisco, CA 94121']}",El Mansour,+14157512312,$$$,4.0,592,['restaurant_reservation'],https://www.yelp.com/biz/el-mansour-san-francisco?adjust_creative=SATYbZfekLOqXIumebjPQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SATYbZfekLOqXIumebjPQw
