alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
vega-san-francisco-2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 37.73934, 'longitude': -122.41742}",(415) 285-6000,2923.6225622769157,v5zt16ojbtRIU0I7VzqqVA,https://s3-media3.fl.yelpcdn.com/bphoto/o3-4atIKYd4zb6M1ahQbJA/o.jpg,False,"{'address1': '419 Cortland Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['419 Cortland Ave', 'San Francisco, CA 94110']}",Vega,+14152856000,$$,4.0,629,"['delivery', 'restaurant_reservation']",https://www.yelp.com/biz/vega-san-francisco-2?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
state-bird-provisions-san-francisco,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 37.78374, 'longitude': -122.433005}",(415) 795-1272,2557.7136800981866,QZQGRJZ4bZCmNoXjs3z1XQ,https://s3-media2.fl.yelpcdn.com/bphoto/ckOXfbcgSrAcHOG86zEKuQ/o.jpg,False,"{'address1': '1529 Fillmore St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['1529 Fillmore St', 'San Francisco, CA 94115']}",State Bird Provisions,+14157951272,$$$,4.0,2769,['delivery'],https://www.yelp.com/biz/state-bird-provisions-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
supreme-crab-san-francisco,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'latitude': 37.8079827736506, 'longitude': -122.416533181117}",(415) 673-8888,5520.173267044222,fHU0nD8amfRQGKIAfV7kdw,https://s3-media4.fl.yelpcdn.com/bphoto/GEIT42UGs1ysWha0916Umg/o.jpg,False,"{'address1': '245 Jefferson St', 'address2': '2fl', 'address3': None, 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['245 Jefferson St', '2fl', 'San Francisco, CA 94133']}",Supreme Crab,+14156738888,$$,3.5,322,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/supreme-crab-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
blind-butcher-san-francisco-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 37.76116, 'longitude': -122.43414}",(415) 529-2478,208.376792182,ZSzXw0NgJTyOzcHwKY5eMA,https://s3-media1.fl.yelpcdn.com/bphoto/pwZNOzKXlfs2Y74HHVDkUg/o.jpg,False,"{'address1': '4058 18th St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4058 18th St', 'San Francisco, CA 94114']}",Blind Butcher,+14155292478,$$,4.0,105,['delivery'],https://www.yelp.com/biz/blind-butcher-san-francisco-2?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
burma-love-san-francisco-2,"[{'alias': 'burmese', 'title': 'Burmese'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 37.76961, 'longitude': -122.42205}",(415) 861-2100,1590.0954692428409,7tsN9N9mhfJRNTe37pLFMg,https://s3-media3.fl.yelpcdn.com/bphoto/VZ5Rexk612G-wErFo7EJ3A/o.jpg,False,"{'address1': '211 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['211 Valencia St', 'San Francisco, CA 94103']}",Burma Love,+14158612100,$$,4.0,1190,"['pickup', 'delivery']",https://www.yelp.com/biz/burma-love-san-francisco-2?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
rustys-southern-san-francisco,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 37.7844, 'longitude': -122.41855}",(415) 638-6974,3039.0131663781394,wZv5s1J3xmUkO-x9b8_-yQ,https://s3-media2.fl.yelpcdn.com/bphoto/QyRA7KSptR_rZpJ5ommR7g/o.jpg,False,"{'address1': '750 Ellis St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['750 Ellis St', 'San Francisco, CA 94109']}",Rusty's Southern,+14156386974,$$,4.5,1017,"['restaurant_reservation', 'delivery']",https://www.yelp.com/biz/rustys-southern-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
mister-jius-san-francisco,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 37.7937724, 'longitude': -122.4067594}",(415) 857-9688,4491.012583654824,p22TPx1EFZcuEzl2qhuzGA,https://s3-media2.fl.yelpcdn.com/bphoto/3in7EYM8uP_5Nyeze5yn-g/o.jpg,False,"{'address1': '28 Waverly Pl', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['28 Waverly Pl', 'San Francisco, CA 94108']}",Mister Jiu's,+14158579688,$$$$,4.0,687,['delivery'],https://www.yelp.com/biz/mister-jius-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
parada-22-san-francisco,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'puertorican', 'title': 'Puerto Rican'}]","{'latitude': 37.769217, 'longitude': -122.4521212}",(415) 750-1111,1659.4286084394544,TlBFKt2N2eSEBpN-UZmDBw,https://s3-media2.fl.yelpcdn.com/bphoto/hJse8ZTnvFVyyJiTr-4R1g/o.jpg,False,"{'address1': '1805 Haight St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['1805 Haight St', 'San Francisco, CA 94117']}",Parada 22,+14157501111,$$,4.0,1194,['delivery'],https://www.yelp.com/biz/parada-22-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
orens-hummus-san-francisco,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]","{'latitude': 37.7866074, 'longitude': -122.4021922}",(415) 915-6736,4148.892948919635,56gj15LDt8mcDIeKCbu-tg,https://s3-media2.fl.yelpcdn.com/bphoto/Vk621yuP_J4Qp6_fgC0xCQ/o.jpg,False,"{'address1': '71 3rd St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['71 3rd St', 'San Francisco, CA 94103']}",Oren's Hummus,+14159156736,$$,4.0,610,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/orens-hummus-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
m-y-china-san-francisco-2,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 37.784236, 'longitude': -122.406566}",(415) 580-3001,3692.0663288571463,TCUfp_AdAQv-g7aD6ktEEQ,https://s3-media4.fl.yelpcdn.com/bphoto/FMR0uScaqw2fkW51g9JJUg/o.jpg,False,"{'address1': '845 Market St', 'address2': 'Fl 4, Ste 480', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['845 Market St', 'Fl 4, Ste 480', 'San Francisco, CA 94103']}",M.Y. China,+14155803001,$$,3.5,1668,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/m-y-china-san-francisco-2?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
sutros-at-the-cliff-house-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 37.77841, 'longitude': -122.51443}",(415) 386-3330,7090.650902049837,uwYO55f9vlLdGXDIDNfhpA,https://s3-media3.fl.yelpcdn.com/bphoto/BldSbmqsHufvSnMXUmfaIQ/o.jpg,False,"{'address1': '1090 Point Lobos Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['1090 Point Lobos Ave', 'San Francisco, CA 94121']}",Sutro's at The Cliff House,+14153863330,$$$,3.5,1400,['delivery'],https://www.yelp.com/biz/sutros-at-the-cliff-house-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
yh-beijing-san-francisco,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 37.772279, 'longitude': -122.43071}",(415) 355-9125,1365.197400332598,w6Rqt5gdNHl18wpxGuYnaQ,https://s3-media1.fl.yelpcdn.com/bphoto/L3JjZaCAKSfwE9wp6Zr1Ow/o.jpg,False,"{'address1': '500 Haight St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['500 Haight St', 'San Francisco, CA 94117']}",YH-Beijing,+14153559125,$$,4.5,62,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/yh-beijing-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
pampanguena-cuisine-san-francisco,"[{'alias': 'filipino', 'title': 'Filipino'}]","{'latitude': 37.7270576, 'longitude': -122.4327544}",(415) 586-8899,3777.0133733998155,73VFNuKCwyDzkvyPZ0pIUA,https://s3-media2.fl.yelpcdn.com/bphoto/GIq1QrViiaYheFBVp4bwiQ/o.jpg,False,"{'address1': '4441 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94112', 'country': 'US', 'state': 'CA', 'display_address': ['4441 Mission St', 'San Francisco, CA 94112']}",Pampanguena Cuisine,+14155868899,$$,4.0,325,['delivery'],https://www.yelp.com/biz/pampanguena-cuisine-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
señor-sisig-san-francisco-9,"[{'alias': 'filipino', 'title': 'Filipino'}]","{'latitude': 37.757154, 'longitude': -122.421326}",(855) 747-4455,1393.0100687627046,4rXyiTBn0b9xiuKkHoJ32g,https://s3-media1.fl.yelpcdn.com/bphoto/qrZldAEcP1TfTTUYpwXXdA/o.jpg,False,"{'address1': '990 Valencia St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['990 Valencia St', 'San Francisco, CA 94110']}",Señor Sisig,+18557474455,$$,4.0,89,['delivery'],https://www.yelp.com/biz/se%C3%B1or-sisig-san-francisco-9?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
firefly-restaurant-san-francisco-4,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 37.751206, 'longitude': -122.438189}",(415) 821-7652,1088.6781106661263,i_OkjtKWm02Upc-PlcUrrg,https://s3-media1.fl.yelpcdn.com/bphoto/MkZ_6t3-TaKPALuZCQfYGg/o.jpg,False,"{'address1': '4288 24th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4288 24th St', 'San Francisco, CA 94114']}",Firefly Restaurant,+14158217652,$$$,4.0,1455,['delivery'],https://www.yelp.com/biz/firefly-restaurant-san-francisco-4?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
cocotte-san-francisco,"[{'alias': 'french', 'title': 'French'}]","{'latitude': 37.7948581, 'longitude': -122.4183072}",(415) 292-4415,4098.7955712438525,xO2V0wkXP3Na-mWhLo1ZxQ,https://s3-media4.fl.yelpcdn.com/bphoto/OrZVpxel1rhQjwTQBogZfA/o.jpg,False,"{'address1': '1521 Hyde St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1521 Hyde St', 'San Francisco, CA 94109']}",Cocotte,+14152924415,$$$,4.0,524,"['pickup', 'restaurant_reservation']",https://www.yelp.com/biz/cocotte-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
limón-rotisserie-san-francisco-4,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 37.7644157409668, 'longitude': -122.422134399414}",(415) 252-0918,1316.2410899370348,chWLsfWUJ5k8-73t9FOM9A,https://s3-media3.fl.yelpcdn.com/bphoto/0v5jXR1tXrOaP7aWvd8FHw/o.jpg,False,"{'address1': '524 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['524 Valencia St', 'San Francisco, CA 94110']}",Limón Rotisserie,+14152520918,$$,3.5,2532,['restaurant_reservation'],https://www.yelp.com/biz/lim%C3%B3n-rotisserie-san-francisco-4?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
pizzeria-delfina-pacific-heights-san-francisco,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 37.789104, 'longitude': -122.434441}",(415) 440-1189,3141.158696783746,wPJjpOZ0mnsajJLBkWUnwA,https://s3-media3.fl.yelpcdn.com/bphoto/MoOsOjRz2kdnPaWVMotIkg/o.jpg,False,"{'address1': '2406 California St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['2406 California St', 'San Francisco, CA 94115']}",Pizzeria Delfina - Pacific Heights,+14154401189,$$,4.0,1474,['delivery'],https://www.yelp.com/biz/pizzeria-delfina-pacific-heights-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
credo-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 37.79217, 'longitude': -122.40202}",(415) 693-0360,4606.040252816923,iXjbvsGyhGttLRaV6shP1g,https://s3-media2.fl.yelpcdn.com/bphoto/ljtW2dCb60NTfuFRPT1y-g/o.jpg,False,"{'address1': '360 Pine St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['360 Pine St', 'San Francisco, CA 94104']}",Credo,+14156930360,$$$,4.0,874,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/credo-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
fifth-arrow-san-francisco-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'bowling', 'title': 'Bowling'}]","{'latitude': 37.78756, 'longitude': -122.40959}",(415) 872-5744,3783.7349470064432,RWOXlFAOGpVa1Pzo_SjhdA,https://s3-media2.fl.yelpcdn.com/bphoto/-aguhVxZQPudtG9oIp7o8A/o.jpg,False,"{'address1': '430 Mason St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['430 Mason St', 'San Francisco, CA 94102']}",Fifth Arrow,+14158725744,$$,4.5,87,"['restaurant_reservation', 'delivery']",https://www.yelp.com/biz/fifth-arrow-san-francisco-2?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
the-view-lounge-san-francisco,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 37.7853662725987, 'longitude': -122.404355941664}",(415) 896-1600,3918.8473317985818,lOCewxz6QNegZbArImNBfw,https://s3-media2.fl.yelpcdn.com/bphoto/pfRrawoQTszGUue7H07w-A/o.jpg,False,"{'address1': '780 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['780 Mission St', 'San Francisco, CA 94103']}",The View Lounge,+14158961600,$$,4.0,1769,[],https://www.yelp.com/biz/the-view-lounge-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
aliment-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 37.79012, 'longitude': -122.41019}",(415) 829-2737,3985.9744784431955,DGFSR1FnCJWb_3-uksP4ng,https://s3-media4.fl.yelpcdn.com/bphoto/2kPZ-Kj5xLWwIJYflsexJw/o.jpg,False,"{'address1': '786 Bush St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['786 Bush St', 'San Francisco, CA 94108']}",Aliment,+14158292737,$$,4.0,600,"['pickup', 'delivery']",https://www.yelp.com/biz/aliment-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
asiasf-san-francisco,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]","{'latitude': 37.775035, 'longitude': -122.412817}",(415) 255-2742,2608.847140254659,6LfqlrbkpjZt83bEMZWq7A,https://s3-media3.fl.yelpcdn.com/bphoto/JLmfgcqb2ks5xsojLKghzw/o.jpg,False,"{'address1': '201 9th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['201 9th St', 'San Francisco, CA 94103']}",AsiaSF,+14152552742,$$$,4.0,1834,[],https://www.yelp.com/biz/asiasf-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
boiling-hot-pot-san-francisco,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]","{'latitude': 37.7806682, 'longitude': -122.4786992}",(415) 221-1188,4315.577126066169,Y43L1WlyrpDWVwAj6NF-VA,https://s3-media1.fl.yelpcdn.com/bphoto/p7jY9j7-XFYVgznGN9Sy3g/o.jpg,False,"{'address1': '5512 Geary Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['5512 Geary Blvd', 'San Francisco, CA 94121']}",Boiling Hot Pot,+14152211188,$$,4.5,918,[],https://www.yelp.com/biz/boiling-hot-pot-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
basil-thai-restaurant-and-bar-san-francisco,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 37.775333404541, 'longitude': -122.4091796875}",(415) 552-8999,2884.5550301301396,lL-Zq1hlHreP7qAA2sVqNg,https://s3-media2.fl.yelpcdn.com/bphoto/yXbmssezHPnspxwLKI0vUg/o.jpg,False,"{'address1': '1175 Folsom St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['1175 Folsom St', 'San Francisco, CA 94103']}",Basil Thai Restaurant & Bar,+14155528999,$$,4.0,1509,"['restaurant_reservation', 'delivery']",https://www.yelp.com/biz/basil-thai-restaurant-and-bar-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
isa-restaurant-san-francisco,"[{'alias': 'french', 'title': 'French'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 37.8001099, 'longitude': -122.43749}",(415) 567-9588,4359.5109530721975,QINiEjMRGA7pKfvhPQtfBg,https://s3-media2.fl.yelpcdn.com/bphoto/fWR0Hlg7j0dr4EQrOmbK5g/o.jpg,False,"{'address1': '3324 Steiner St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['3324 Steiner St', 'San Francisco, CA 94123']}",Isa Restaurant,+14155679588,$$$,4.0,2057,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/isa-restaurant-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
lazy-bear-san-francisco-5,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 37.76041, 'longitude': -122.41969}",(415) 874-9921,1471.9330512507197,uBaXDGwJPUkOSLWxS2vZ9Q,https://s3-media3.fl.yelpcdn.com/bphoto/I3yhxGxciarZn4J8QJWBkw/o.jpg,False,"{'address1': '3416 19th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3416 19th St', 'San Francisco, CA 94110']}",Lazy Bear,+14158749921,$$$$,4.5,608,[],https://www.yelp.com/biz/lazy-bear-san-francisco-5?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
the-italian-homemade-company-san-francisco-6,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 37.79742, 'longitude': -122.43097}",(415) 655-9325,4089.4935544669324,FRpULkKmvD9caSKabQzq5w,https://s3-media2.fl.yelpcdn.com/bphoto/2yk0U7vH-dukWQppke4z_w/o.jpg,False,"{'address1': '1919 Union St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['1919 Union St', 'San Francisco, CA 94123']}",The Italian Homemade Company,+14156559325,$$,4.5,916,"['pickup', 'delivery']",https://www.yelp.com/biz/the-italian-homemade-company-san-francisco-6?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
alegrias-san-francisco,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 37.80027, 'longitude': -122.43481}",(415) 929-8888,4375.147090402924,tkLC24zVhWLCCFQp3NCKMw,https://s3-media4.fl.yelpcdn.com/bphoto/tqjFTVFJtO0KyA0yC5FtxA/o.jpg,False,"{'address1': '2018 Lombard St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2018 Lombard St', 'San Francisco, CA 94123']}",Alegrias,+14159298888,$$,4.0,784,"['restaurant_reservation', 'delivery']",https://www.yelp.com/biz/alegrias-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
hunan-homes-restaurant-san-francisco,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 37.7964057922363, 'longitude': -122.405654907227}",(415) 982-2844,4784.378862826334,cHoNUKltOAJWSmNfsZ1h-w,https://s3-media1.fl.yelpcdn.com/bphoto/mF9pWakxcd9CiASGYudeiQ/o.jpg,False,"{'address1': '622 Jackson St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['622 Jackson St', 'San Francisco, CA 94133']}",Hunan Home's Restaurant,+14159822844,$$,4.0,2166,['pickup'],https://www.yelp.com/biz/hunan-homes-restaurant-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
piccino-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 37.75762, 'longitude': -122.38992}",(415) 824-4224,4106.66072280007,i2VhtC1JkV_sZOA4urd1ng,https://s3-media3.fl.yelpcdn.com/bphoto/Vvo-defUrZmH4hs7vrsfUw/o.jpg,False,"{'address1': '1001 Minnesota St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['1001 Minnesota St', 'San Francisco, CA 94107']}",Piccino,+14158244224,$$,4.0,1411,['delivery'],https://www.yelp.com/biz/piccino-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
